"Lat","Lon","Id","Number","Cells__global_id","Cells__Name","Cells__IsNetObject","Cells__OperatingCompany","Cells__AdmArea","Cells__District","Cells__Address","Cells__PublicPhone__PublicPhone","Cells__SeatsCount","Cells__SocialPrivileges","Cells__Longitude_WGS84","Cells__Latitude_WGS84"
"55.6360841337629","37.3585904917673","b5ddc6f3-f6b1-45c5-b3f6-26470ef83008","103","20730933","ПАЛЬМА-КЛУБ","нет","null","Западный административный округ","район Ново-Переделкино","улица Шолохова, дом 4","(495) 502-52-54","36","нет","37.3585904917673000","55.6360841337629000"
"55.6378535016883","37.338613743339","86dd0d4a-048c-4786-bc11-b8ddb8f311b2","104","20730934","Бар «Гараж»","нет","null","Западный административный округ","район Ново-Переделкино","улица Скульптора Мухиной, дом 18","(495) 732-29-82","85","нет","37.3386137433390000","55.6378535016883000"
"55.6438156911153","37.3481953885926","7207af2f-4b7e-43c2-91de-90465488aad5","105","20730935","Бар «Нью Амстердам Холл»","нет","null","Западный административный округ","район Ново-Переделкино","улица Скульптора Мухиной, дом 4","(495) 733-55-53","84","нет","37.3481953885926000","55.6438156911153000"
"55.6768859872112","37.5047358021536","4d23644d-31e9-4827-9381-18e39a201e9d","106","20730936","Бар «Каро фильм менеджмент»","нет","null","Западный административный округ","район Проспект Вернадского","проспект Вернадского, дом 14","(499) 133-96-10","18","нет","37.5047358021536000","55.6768859872112000"
"55.651414","37.4831149999999","e153bf18-26e7-4877-939d-5c181291c760","107","20730937","Бар","нет","null","Западный административный округ","район Тропарёво-Никулино","Ленинский проспект, дом 158","(495) 234-92-46","40","нет","37.4831149999999000","55.6514140000000000"
"55.6765988897471","37.4704525511474","100d6b70-a016-4ce6-a1d9-d7ec5363f1e1","108","20730938","Бар «ЛЮКС»","нет","null","Западный административный округ","район Тропарёво-Никулино","улица Мичуринский Проспект, Олимпийская Деревня, дом 4, корпус 1","(495) 437-54-08","24","нет","37.4704525511474000","55.6765988897471000"
"55.889799653807","37.3888632284234","906c660c-0cdf-4aef-b984-ff86413320f8","109","20730940","Бар «SYNERGY»","нет","null","Северо-Западный административный округ","район Куркино","Воротынская улица, дом 18","(903) 275-33-76","45","нет","37.3888632284234000","55.8897996538070000"
"56.002977982964204","37.204784452915192","ab73f085-77f2-4331-97b2-6fb64c578670","110","20730944","Юмит-2С","нет","null","Зеленоградский административный округ","район Матушкино","город Зеленоград, корпус 233","(499) 995-08-10","8","нет","37.2047844529151900","56.0029779829642040"
"55.995021","37.207384","f8188c6b-2e4e-4d88-9643-29edb1c18a1c","111","20730945","Бар «Оазис»","нет","null","Зеленоградский административный округ","район Матушкино","город Зеленоград, корпус 426А, строение 1","(499) 734-16-36","55","нет","37.2073839999999980","55.9950210000000010"
"55.73177525357","37.487777732475","e0c2f0b2-f50d-44a8-9292-76cd81fa16e3","112","20730946","Бар","нет","null","Западный административный округ","район Фили-Давыдково","Кутузовский проспект, дом 48","(495) 520-63-68","40","нет","37.4877777324750000","55.7317752535700000"
"55.702777319441289","37.457554197935494","f5653052-5cb5-4e09-9e1b-5a6dd7b3e3ee","113","20730950","Лебедько Александр Николаевич","нет","null","Западный административный округ","район Очаково-Матвеевское","Аминьевское шоссе, дом 3А","(926) 204-11-02","4","нет","37.4575541979354940","55.7027773194412890"
"55.7677117451558","37.4079393655818","140ef9d4-fa8a-4fa3-b76f-eff98185e6e2","114","20730951","ПИВНОЙ БАР «РЯБИНКА»","нет","null","Западный административный округ","район Крылатское","Осенняя улица, дом 28","(495) 415-42-49","120","нет","37.4079393655818000","55.7677117451558000"
"56.004937503843244","37.194851910888545","72b7662b-19c9-4079-9cd8-6e55deb12b66","115","20730952","Бар «Адамов Роман Анатольевич»","нет","null","Зеленоградский административный округ","район Матушкино","2-й Западный проезд, дом 2","(000) 000-00-00","24","нет","37.1948519108885450","56.0049375038432440"
"55.766772","37.381221","3e40d522-a5e3-4d60-8896-df54a51c37eb","116","20730953","Бар «ФОРМУЛА КИНО»","нет","null","Западный административный округ","район Крылатское","Рублёвское шоссе, дом 62","(499) 929-95-60","1","нет","37.3812209999999960","55.7667720000000030"
"55.677854","37.467368","ad5d97f9-e6ef-47f7-9575-3b1c15ff6eb1","117","20730984","Бар «ВИП-бар»","нет","null","Западный административный округ","район Тропарёво-Никулино","улица Мичуринский Проспект, Олимпийская Деревня, дом 3, корпус 1","(495) 915-84-85","60","нет","37.4673680000000000","55.6778540000000000"
"55.723462","37.519768","a4dd26d6-f0fb-439d-a1e4-1a182c37b2c7","118","20731033","БАР при Московском гольф клубе","нет","null","Западный административный округ","район Раменки","улица Довженко, дом 1, строение 1","нет телефона","34","нет","37.5197680000000000","55.7234620000000000"
"55.7177640196933","37.5088128075954","d9f6e130-d140-40f1-8dd5-153377936ada","119","20731034","БАР","нет","null","Западный административный округ","район Раменки","улица Улофа Пальме, дом 5, строение 1","(495) 933-52-60","10","нет","37.5088128075954000","55.7177640196933000"
